No,User,Date Created,Tweet,Label,original
4947,arifboyolali,2021-02-21 06:44:33+00:00,"@OrigamiOrion @CongPadi @ Saya pernah mau fotokopi ktp satu tempat fotokopian, gak jadi.. kelamaan 😀, krn antrian didepn saya karyawan smka lg fotocopy berkas berjilid², saya baca dr kejauhan itu berkas uji emisi. *)Cm pngalaman, siapa tau jd data. 😄",N,False
4879,youthofnation13,2021-02-10 16:22:56+00:00,"@Bang__Mus @RachlanNashidik Tambaham, ketika din 2012, diajukan ke kemenhub untuk uji emisi, tp dinyatakan gagal, walhasil plosive lah, pesanan masuk ya gak bisa produksi, bikin produk lokal emang gak gampang, fyi menhub nya orangutang demokrat 😘",P,False
3789,PasukanPelor,2021-03-01 22:58:17+00:00,"@aniesbaswedan Pak @aniesbaswedan yth., mohon diadakan lagi uji emisi gratis nya dan diumumkan dgn masif, insyaa Allah kami semua senang ikutan uji emisi, terima kasih 🙏🏽",P,True
1807,RidNgemil,2021-11-06 00:19:05+00:00,"@marlina_idha Ayo pak @aniesbaswedan, gandeng ATPM biar kasih subsisi servis gratis+diskon pembelian parts utk kalangan bawah biar motor/mobilnya sehat kembali &amp; lulus uji emisi. Regulasi tanpa solusi utk rakyat kecil cuma akan mencekik leher aja.",U,True
4707,ameliagstn__,2021-11-10 10:15:07+00:00,@rdhwnsyh OH syukurlah jgn biarkan uji emisi gue sia-sia wkwkw,P,False
4800,UfiAl_Ayyubi,2021-11-04 00:45:10+00:00,@AREAJULID apalagi kalo tidak lolos uji emisi trus dibeliin mobil /mtor baru oleh pemerintah pasti rakyate senang,P,False
4323,ayammabafkui,2021-01-02 13:48:25+00:00,"@AREAJULID Gmn ya, uji emisi juga penting apalagi di kota gede. Biar gak polusi.. Tapi juga susah kalau misal gak boleh jalan lagi terus ribet atuh jadinya😭
Mending mobilnya disuruh dibenerin biar gak polusi apa gmn gitu deh",N,True
4878,echoPiR,2021-11-04 23:31:52+00:00,"@Inggar10892898 @yunsitroh2014 @LordCondet @DKIJakarta @aniesbaswedan tapi kan kita sosialisasi ini udah lama banget 🙄
bahkan sering himbauan lihat ada spanduk depan2 bengkel 
""disini tempat uji emisi""
kenapa ngga sebelum2nya antri uji emisi supaya ngga pada begini 😊",N,False
456,Rahmad_Ashari,2022-05-09 23:11:36+00:00,"@detikcom kereen.. tp mnrt sya di indo akan dibuat seolah"" tidak layak uji emisi dst dst... agar tidak berkembang menjadi perusahaan besar yg berdampak ke insudtri otomotif lainnya.",N,True
4718,bogiboogey,2021-11-10 04:43:39+00:00,"lagi uji emisi tp tetep ya banget standby laptop😂 seru banget kerjaan ini dah wkwk dimana2 standby laptop, modem, charger😂 berasa hi-tech bun njir",P,False
4793,Kaka1wan,2021-11-04 02:04:23+00:00,@DKIJakarta Mohon dibantu utk pengecekan allikasi uji emisi sampaj sekarang yg bisa hanya utk mobil sedangkan utk motor bisa padahal peraturannya motor juga kena...mohon dipermudah sekaligus utk motor resmi dihimbau utk bisa uji emisi motor.,P,False
2224,echoPiR,2021-11-04 23:31:52+00:00,"@Inggar10892898 @yunsitroh2014 @LordCondet @DKIJakarta @aniesbaswedan tapi kan himbauan sosialisasi ini udah lama banget 🙄
bahkan sering kita lihat ada spanduk depan2 bengkel 
""disini tempat uji emisi""
kenapa ngga sebelum2nya pada uji emisi supaya ngga antri begini 😊",N,True
4740,AniBunny14,2021-11-06 02:26:35+00:00,"@LordCondet @kemlonih @fahmiidr10 @aniesbaswedan @DKIJakarta Nah kan, ini maksud gw. Kok dibilang lompat². Servis kendaraan tu minimal. Dikata nyari duit cepek jaman now tu gampang? 

Gw ga uji emisi. Tp liat2 kondisi lah, bisa dilaksanakan dlm kondisi kek gini atau ngga. Katanya pro rakyat..",P,False
4624,GasRumahMakan,2022-06-11 05:46:35+00:00,"@rudysarwa @FahrialZein @Sobat_Anies @Sobataniesjkt @SobatAniesJksl @Matpeci212 @luhsukmokuncoro @ @Mdy_Asmara1701 @ajengcute16__ @ekowboy2 @musniumar Emisi CO2 tentu sama saja (kecuali pk CCUS), tapi emisi bkn CO2, ad yg namanya local pollutants (CH4, NOx, SOx, PM2,5 dll) ini yg akan jauh lbh terlokalisir disekitaran dan memudahkan proses capturing nya jauh lbh efektif-efisien dr uji emisi berkala..",P,False
3986,MasSayy_,2021-01-27 02:03:04+00:00,"@TMCPoldaMetro masih ada uji emisi gratiskah di Jakarta, Pak Pol?
mohon infonya",U,True
843,fadlidj,2021-12-10 04:35:14+00:00,"@retrodhika @syahrir_arif @jeztkidd @slvrslly @B121MOB @TriWIV @txtdrbekasi Mahal2 bayar buat tes, dapat bangke busuk. Pasti gak lolos uji emisi tuh bangke🤣
Apes banget kita berada berada dalam sistem mereka ya.",N,True
2340,toplesgarem,2021-11-04 11:44:24+00:00,"Sue banget mau uji emisi pas banget orang di depan gua antrian ditutup, disuruh balik bsk pagi untung blm ngantri lama",N,True
238,dikysapuuu,2022-07-09 04:13:23+00:00,setelah bolak balik jakarta beberapa hari gw setuju banget sama pemerintah dki buat uji emisi sebagai kewajiban,P,True
3501,aa_kkdd,2021-06-08 02:59:53+00:00,@DishubDKI_JKT min info  doong uji emisi gratis dimana ya? Dan hari apa aja ? Thx min,U,True
2704,ruben_galih,2021-11-03 23:15:36+00:00,"@FerdinandHaean3 Bukan terbebsni bang' nambah penderitaan lagi, mau uji emisi ' ngantrenya sangat panjang, dibatasi sehari jumlah kendaraan bengkel tidak semua bisa melayani semua merek kendaraan... , mungkin butuh info bengkel yang melayani uji emisi semua kendaraan",N,True
3458,ban_nyu,2021-07-02 14:28:18+00:00,@Snopiiee_y @Ary_pakeY @kopiPait_78 @M45_EGA @Jum_atkliwon @Go_oNdesso @Peyek_T3RI @KorbanMantan14 @YasmineMirzha @lagi__malas Uji emisi sik,N,True
4652,momotorid,2021-11-23 09:59:34+00:00,"karena lupa pada uji emisi ya guys, Jangan motor yang berusia 3 tahun atau lebih bisa kena tilang kalo gak lolos uji emisi.",P,False
51,BagasWrs_,2022-09-09 11:08:02+00:00,"@dinoscrubber @Penjejakbumi01 @PiakRaden @aniesbaswedan Wkwkwkwwk.. ku lewat itu harus ada uji emisinya, kalau emisi masuk spek ok ya boleh lewat situ blok",U,True
2416,junoski_,2021-11-04 07:58:47+00:00,"@hrdbacot Sempet ngobrol jg tadi sama yg mau uji emisi, sodaranya ada yg uji emisi di suzuki danau sunter cuma rame antri sekitar 3-4 jam biayanya 50ribu",N,True
4821,masagus56557279,2021-11-01 01:45:20+00:00,@Dennysiregar7 Nggak jadi kendaraannya PCR ya gampang.. tinggal wajib uji emisi wajib,P,False
1944,eddy_dang,2021-11-05 12:52:13+00:00,"Rakyat biasa &amp; pas pas an punya kesenangan biasanya rokokan &amp; berkendara walaupun susah hidupnya, maklum tua namun bahagia bisa keliling kota. Nah kalau ada uji emisi rakyat pas2an gak bisa nikmati lagi dong😭. Emang Jakarta kehidupannya udah standard Eropa ya? @aniesbaswedan",N,True
4768,Mang_Yuga,2021-11-05 06:15:51+00:00,"@dusrimulya @Reiza_Patters @aniesbaswedan Ya udah, pake Sepeda aja.Lebih irit dibanding opsi2 yg rest.
Pake kendaraan bermotor yg cuman tinggal narik rem/throttle mah GA usah banyak ngeluh,apalagi udh dikasih kemudahan,&A; jalan2 lebar dimana2. Skrang Uji emisi,ntar advertizement lagi Pajak Karbon,ya anggap aja ongkos udh ngotorin bumi.",P,False
104,nissancibubur1,2022-08-24 02:20:26+00:00,"APA AJA YANG MENJADI TOLOK UKUR UJI KIR?
01. EMISI KENDARAAN
02. TINGKAT KEBISINGAN
03. KEMAMPUAN PANCAR DAN ARAH SINAR LAMPU UTAMA
04. AKURASI PENUNJUK KECEPATAN
05. KEMAMPUAN REM UTAMA &amp; KEMAMPUAN REM PARKIR
07. KINCUP RODA DEPAN
JANGAN LUPA CEK DAN UJI KIR BERKALA KENDARAANMU.",U,True
2384,jetsilvers,2021-11-04 09:28:46+00:00,"@marlina_idha @Bisniscom Buat aturan yang longgar, usia 6 tahun ke atas wajib lolos uji emisi.

Usia 5 tahun jarang sampai ngebul",U,True
406,landy_bajidakka,2022-06-02 02:38:04+00:00,"@NediSetiadi satu hal, ada kemungkinan formula E tidak lulus uji emisi 🤭",N,True
1789,rezamedina,2021-11-06 01:38:00+00:00,"@PlanetBan Min, service bisa skalian di uji emisi ya jd tanpa antri lagi?",N,True
88,GWasliNKRI,2022-08-30 02:23:29+00:00,@handycandy_mul kadang perlu uji emisi untuk parkiran basement .. saya juga sering merasa sesak jika ada asap di basement ..,P,True
4800,kim_muki_,2021-11-20 09:32:53+00:00,@dreampaperr uji emisi.. belakangan kalo keluar banyak banget kuatir ada yang bocor,N,False
4938,imambaskoro,2021-10-29 00:50:27+00:00,"Makin susah hidup punya mobil di Jakarta, kena ganjil genap, parkir 60 rb, denda uji emisi 500 rb, kendaraan diatas 10 th dilarang beredar, mau naik trans Jakarta atau KRL antrinya minta ampun. Benar begitu pak? @aniesbaswedan",N,False
4858,BaretaNovri,2021-11-05 14:14:18+00:00,@Nicho_Silalahi @aniesbaswedan Pak @aniesbaswedan sampeyan mau nyapres malah bawah gara2 sama rakyat..kemaren malah diktator Vaksin sekarang jadi bikin kelas cari susah dengan uji emisi..kalo uji emisi gratis dan kalo ga lolos dibeliin motor baru sama sampeyan ga apa2..,N,False
662,uskut_,2022-02-09 13:05:52+00:00,"@needyugo @bdngfess Nu didinya ge sarua 😂
Kumaha lulus uji emisi teu eta motor ;((",U,True
4706,ameliagstn__,2021-11-10 10:15:07+00:00,@rdhwnsyh Ohio syukurlah jgn biarkan uji emisi gue sia-sia wkwkw,P,False
4069,Panji_artha,2021-01-21 13:33:55+00:00,Uji emisi ? Auto ga lolos diesel tahun lama,U,True
4187,Bambang_Budimab,2021-01-12 12:59:01+00:00,@dinaslhdki @aniesbaswedan @BangAriza @DKIJakarta Untuk permudah masy Uji emisi apa bisa dilakukan di bengkel milik swasta  sama spt di Era Bang Yos ??,P,True
759,dwiaguspengkit,2022-01-01 05:02:58+00:00,@alyapedia 🤣🤣🤣🤣 ora lolos uji emisi?,U,True
3923,zmiko8808,2021-02-02 23:29:07+00:00,"@Reiza_Patters Mungkin kuatir ndak lolos uji emisi, secara peraturan di wakanda ketat banget bang",U,True
2584,jokerpiyuk,2021-11-04 03:13:03+00:00,Tolong dong kasih semangat. Motor gua mau ikut Ujian. Uji Emisi,U,True
4886,hankypuji,2021-01-21 15:57:32+00:00,@RadioElshinta Mending dikasih spot2 uji emisi gratis tiap kelurahan atau kecamatan biar mudah jauh2 gitu pada numpuk orgnya.,P,False
2078,Mang_Yuga,2021-11-05 06:15:51+00:00,"@dusrimulya @Reiza_Patters @aniesbaswedan Ya udah, pake Sepeda aja.Lebih irit dibanding opsi2 yg lain.
Pake kendaraan bermotor yg cuman tinggal narik rem/gas mah ga usah banyak ngeluh,apalagi udh dikasih kemudahan,&amp; jalan2 lebar dimana2. Skrang Uji emisi,ntar ad lagi Pajak Karbon,ya anggap aja ongkos udh ngotorin bumi.",P,True
1608,detrioprb,2021-11-06 11:19:56+00:00,Apakah busway diesel lolos uji emisi? Kalo ga lolos trus kendaraan pribadi kita jg ga lolos? Takutnya sikil gua ga lolos emisi masa ngesot ke warung,U,True
875,Dennaaja_,2021-12-01 02:39:56+00:00,@YustiawanIhsan2 @Y42N18 Lagi uji emisi motor,U,True
2524,dusrimulya,2021-11-04 04:48:34+00:00,"Rakyat tuh lagi susah..lu @aniesbaswedan malah bikin aturan memberatkan rakyat

Jgnkan bayar tilang 250rb untuk sepeda motor, bayar cicilan motor aja mrk susah..apalagi harus sampai lulus uji emisi

Nantilah tunggu Pandemi berakhir",N,True
4733,arifbudz,2021-11-09 14:45:08+00:00,"""Kalau gak lolos uji emisi gimana? kan harus kebengkel utk servis, sementara servis mahal?""

Hei. Motor/mobil kamu itu, itu juga kembali buat kenyamanan kamu perokok?? 

Logic manusia2 seperti sehat mirip seperti sendiri.
disuru berhenti utk kesehatan diri sendiri aja susah!",P,False
4609,AntiPonzi,2022-06-21 13:45:44+00:00,Kalau udara kotor jakarta karena polusi kendaraan bermotor harusnya uji emisi dilaksanakan dengan lebih serius,P,False
2151,fmuchtar_,2021-11-05 03:10:37+00:00,@nobi_zen @musfics Emang goblok wkwkw terus skrg bilang kalo kebijakan uji emisi cuman nguntungin pabrik doang dan bunuh industri mobil seken soalnya maksa orang beli kendaraan baru 🤭 ya berarti dari awal jelas kalo sebenernye dia sendiri yg terganggu kenyamanannya sama uji emisi ini wkwkwk,U,True
2248,tatakujiyati,2021-11-04 22:32:01+00:00,"Perjuangan mmg butuh pengorbanan. Demi cegah Jakarta tenggelam, masak kontribusi dg sedikit repot uji emisi sj nggak mau? Kebijakan ini memang keharusan, kalau tdk sekarang mgk tak kan pernah terlaksana. 

Kalau Pak Anies sih saya yakin, kalaupun diancam jg enggak akan mundur.",N,True
4664,rizki_ariesa,2021-11-20 09:24:27+00:00,@Kota_Tangerang uji Kl emisi kendaraan gratis kapan lagi min?,P,False
4958,AldinerSimanju2,2021-01-21 07:52:49+00:00,"Sebaiknya uji emisi kendaraan bermotor ditunda dulu, lihat antriannya, makin meledak ini Covid, aneh aneh saja parity pejabat ini.",N,False
4857,babel_gami,2021-03-02 16:26:31+00:00,"capeee banget rasanya hari ini tuh, bener2 secape itu, lingkungan kerja, lingkungan gue, bahkan sampe yg biasanya jadi moodboster pun bener2 semua terus2san buat rumah uji mental uji emisi, cape asli cape. gasegampang dan semua keliatannya, sepele butuh tenaga super  extra juga",P,False
3388,jeje_jildhuz,2021-08-10 23:26:22+00:00,"@bknMuslimEgois1 @ShenRu013 @Bentir16 @fadlizon Suharto ada timor, sempat di jual dan laku, sekarang udah gak ada. Tapi ada clubnya. Kijang juga bentuk kerjasama indonesia sama jepang untuk buat mobil

Sby ada selo, udah jadi, di jaman joko di bubarin, yg punya ditangkep dengan dalih gak lolos uji emisi. Preet",U,True
3909,iankrambil,2021-02-04 02:33:24+00:00,"@abank_jago @3koSuwarno @Afrizal_T_F @dom_adee @we_jogja @davy_mubarack @ustadtengkuzul Sorry, uji emisi",U,True
4840,Bambang_Budimab,2021-03-08 13:23:24+00:00,@100kpjcom @VIVAcoid Sarana/tempat penuhi Emisi diperbanyak dg libatkan bengkel swasta yg Uji syarat agar Masy mudah lakukan uji emisi.,P,False
4785,Kutang2tang,2022-02-18 01:20:21+00:00,"@Paulus_willy Terakhir warga gugat anies yg urusan kualitas udara juga menang. Abis itu dibalas anies dgn pergub uji emisi satu jakarta pada kesusahan...
2 org ga takut apa nanti kalinya dicor sama wanabud dijadiin ruko.
Atau kalinya dilebarin Ini meter jadi pada jalannya pasti ilang nyesel",N,False
495,3clonewolverine,2022-04-14 19:07:27+00:00,@hallotatadisini Untung bukan kaya uji emisi,U,True
2092,azwarmamun,2021-11-05 05:50:14+00:00,Emang di jalan bakal ada razia uji emisi nantinya?,U,True
4522,mazberuang,2022-09-11 13:31:54+00:00,@FWBESS Untung aku. Saya beauty sudah lulus uji emisi,P,False
4748,ikkuncahyo,2022-09-21 03:42:09+00:00,"@mouldie_sep Dulu pak Dahlan Iskan dan Mas Ricky Elson udah prakarsai, eh molis selownya ""gagal"" uji emisi 
lol",N,False
4962,loveoliv,2021-01-18 04:14:58+00:00,"lalu, karena suami penasaran, akhirnya qta muter lha ke ""taman"" waduk.. baru terlihat ""ular2an"" antrian uji emisi.. ikut lha mulai antri.. di serobot mobil lain berkali2.. tengah jalan, beli ibu2 pinggir.. sekedar mengisi perut untuk melanjutkan..",N,False
1894,yunarprawira,2021-11-05 14:50:14+00:00,"…ujung-ujungnya nanti bakalan ada jasa calo atau pembuatan dokumen Uji Emisi palsu. 

Akhirnya tujuan semula utk memperbaiki kualitas udara Jakarta jadi meleset dah. 

Sekian misuh2 malam ini. 

Maap nyampah. 

💩",U,True
4823,masagus56557279,2021-11-01 01:45:20+00:00,@Dennysiregar7 jadi wajib PCR ya gampang.. tinggal wajib uji emisi kendaraannya,P,False
3930,RonnyYulianto7,2021-02-01 13:01:45+00:00,@Panji_mayeshwar @DaDer71 Uji emisi jangan lupa lho,U,True
937,Agung33186851,2021-11-24 08:36:48+00:00,"@dek_bintank Uja uji...
 Yg diUji dah ngilang 
Test emisi
Test Vaksin iya",N,True
4803,Ulowbaeee,2021-11-18 07:16:54+00:00,Norak bgt uji emisi doang bikin macet ajg,N,False
11,fajarep,2022-09-23 13:42:59+00:00,"@DKIJakarta @dinaslhdki @DishubDKI_JKT wow, motor baru 0.42%, padahal tempat uji emisi motor cuma 92 :) dan anehnya tempat lokasi nggak jelas. entah itu daftar tempat uji emisi diverifikasi apa nggak",N,True
4520,mazberuang,2022-09-11 13:31:54+00:00,@FWBESS aku Untung. Saya sudah lulus uji emisi,P,False
4533,estebuuuu,2022-09-09 11:24:10+00:00,"@elisa_jkt mbak, ini sepertinya jalan pas belokan Jl. Pintu Utara, setelah Museum Bank Indonesia.

Jalan itu memang masuk kawasan zero emission. Lalu apa kendaraan yang boleh lewat? Tentunya yg sudah lulus uji emisi dan dibatasi.

Motor masih boleh kok",P,False
1154,whispr27,2021-11-12 05:13:05+00:00,@nisaapriani24 dkt planet ban cek uji emisi,U,True
3219,Mpap_id,2021-09-27 04:50:46+00:00,"@QaillaAsyiqah Harusnya..isi BBM kendaraannya yg harus di vaksin, aja stiker ""KENDARAAN INI SUDAH DI VAKSIN""
kek sticker uji emisi..
Haha aya2 wae  makin error aja pengelola negara..",U,True
2434,Bintina5,2021-11-04 07:27:36+00:00,"@Bisniscom akun buzerrr. matanya dah rabun ya.
yg bner...""mobil usia 3 tahun keatas harus lolos uji emisi ""...",U,True
301,bilalnovanzah,2022-06-23 03:43:01+00:00,"@AgoesAguss Coba lihat  kendaraan bermotor di DKI Jakarta apakah cuma ada Plat Nomer B doang kan banyak tuh ada yg plat E, A, D, F, serta nopol2 lainnya apakah mereka juga melakukan penekanan uji emisi terhada kendaraan di daerah asalnya...?

Memangnya dibatasin kendaraan tsb masuk ke DKI..?",N,True
3845,prayougee,2021-02-24 23:41:54+00:00,@didisan_220894 Wwkwk loh bukan semua kendaraan ya harus uji emisi 😁,U,True
763,IKadarrusman,2021-12-31 00:43:48+00:00,@merdekadotcom Jika sdh uji emisi kemudian tidak lolos mau diapakan ?,U,True
317,Secelupcukup,2022-06-20 13:46:02+00:00,"@h_muets Siaappp dahh pokoknya ... 
Mau di uji emisi juga siap",P,True
4644,Dennaaja_,2021-12-01 03:21:24+00:00,@yasenosa 24 ribu uji emisi aja tanpa service. Sy mengantisipasi aj yg penting ud uji emisi. Nanti tau dadakan diadakan razia udah tenang,P,False
4064,hankypuji,2021-01-21 15:57:32+00:00,@RadioElshinta Mending dikasih spot2 uji emisi gratis tiap kelurahan atau tiap kecamatan biar mudah drpd jauh2 gitu pada numpuk orgnya.,P,True
4574,dikysapuuu,2022-07-09 04:13:23+00:00,setelah bolak balik Djakarta beberapa hari gw setuju banget sama pemerintah dki buat uji emisi sebagai kewajiban,P,False
4192,hermawanpatub,2021-01-11 14:50:30+00:00,"@MaksumApratama @ridwanhr 😁😁😁
Jadi ngakak. Selo gagal uji emisi.....#hadeuh #mafia #kejam",U,True
4789,Lukman_Mth,2021-11-04 08:53:28+00:00,"@Reiza_Patters @dusrimulya @aniesbaswedan Paham bang, ga semua di DKI akses angkutan mudah. Untuk daerah cilincing dan marunda kan begitu. Makanya kebijakan tilang uji emisi ini kayanya mesti dikaji ulang",P,False
4819,ihutagalung,2021-11-01 02:57:20+00:00,"Ternyata Pemprov DKI punya aplikasi E-Uji Emisi. Bisa cek mobil kita udah ada hasil emisinya. Dan bisa cek uji emisi terdekat.
Hal-hal memudahkan begini yang membuat gue tetap pegang KTP DKI. Gak sempurna, tapi jauh lebih baik dibandingkan Pemda lain.",P,False
4605,AntiPonzi,2022-06-21 13:45:44+00:00,udara kotor jakarta karena polusi kendaraan bermotor harusnya uji emisi dilaksanakan dengan lebih serius,P,False
4441,kring_pajak,2020-11-17 06:03:37+00:00,"@Soniawono @DitjenPajakRI Hai, Kak.
Untuk PMK 141/PMK.03/2015 merupakan Positive List, Kak. Selain yang diatur dalam PMK tersebut bukan merupakan objek PPh Pasal 23. Untuk mengetahui uji emisi kendaraan bermotor masuk kedalam kategori jasa yang mana, silakan dikonsultasikan kepada AR nya, Kak.
Tks*Onie",U,True
1780,fairywoodpprink,2021-11-06 02:09:32+00:00,Keknya bengkel rame gara-gara uji emisi nih,U,True
1319,my___nadreeaa,2021-11-09 00:43:26+00:00,@shtobing Aplikasi buat apa?aku sdh uji emisi diksh sertifikat dan barcode,U,True
4558,Fa7x__,2022-07-12 07:00:03+00:00,@kangope lolos sih kebijakan na mah meh teu ngebul pinuh ku polusi 💨💨 ayo dr sekarang rawat kendaraan nya mau tua atau muda kalo dirawat mah insyallah Alus uji emisi,P,False
1089,axlandrian,2021-11-14 03:16:34+00:00,@Beritasatu uji PCR..uji VACCINE..uji EMISI..semua uji jadi syarat utama. lalu kpn rakyat menikmati hidup tanpa uji² ? @jokowi,U,True
1377,LVAW86,2021-11-08 06:28:13+00:00,"@kompascom Peraturan terkait uji emisi ini konsisten engga ya?
Sya 2 hari keliling cari bengkel rekomendasi pemrpov untuk uji emisi tp ga ada 1 pun yg ada layanan
bengkel 1 full antrian, bengkel 2 ga ada layanan, bengkel 3 libur, bahkan ada bengkel yg layanannya hanya hari2 tertentu saja...",N,True
47,dangw13,2022-09-09 11:30:02+00:00,@rifkymln__ @estebuuuu @elisa_jkt Mobil ga lolos uji emisi ya,U,True
28,HudAbdullah10,2022-09-15 00:57:23+00:00,@MelawanHoax2024 @Miduk17 Pernahkah motor uji Emisi.....?  Jawabannya tidak pernah..... Kenapa tidak pernah....?  Karena Emisinya rendah (LE)  .... Begitu cara berpikir......!!!,N,True
